transaction_id,account_id,transaction_type,transaction_amount,transaction_date
78307,91146,Withdrawal,406.51,2023-03-24
78308,89065,Transfer,-640.84,2023-03-01
78309,44873,Transfer,798.2,2023-03-20
78310,5666,Transfer,-296.46,2023-03-19
78311,88558,Withdrawal,350.36,2023-03-23
78312,9873,Withdrawal,-275.11,2023-03-01
78313,60472,Withdrawal,-135.1,2023-03-12
78314,2134,Withdrawal,-793.18,2023-03-20
78315,89372,Withdrawal,-578.43,2023-03-21
78316,18768,Withdrawal,435.6,2023-03-30
78317,8277,Withdrawal,959.45,2023-03-14
78318,31562,Deposit,534.34,2023-03-10
78319,55235,Withdrawal,597.44,2023-03-04
78320,41763,Deposit,-790.11,2023-03-08
78321,88163,Deposit,140.41,2023-03-11
78322,79865,Deposit,868.57,2023-03-24
78323,65842,Transfer,-873.73,2023-03-09
78324,75664,Withdrawal,-372.25,2023-03-14
78325,42402,Withdrawal,-495.42,2023-03-31
78326,72077,Deposit,-442.73,2023-03-21
78327,83439,Deposit,422.43,2023-03-29
78328,51559,Transfer,791.98,2023-03-26
78329,89598,Transfer,-764.3,2023-03-24
78330,21679,Deposit,-678.8,2023-03-01
78331,9363,Deposit,895.91,2023-03-01
78332,64108,Withdrawal,-186.45,2023-03-01
78333,2402,Transfer,-250.61,2023-03-14
78334,32951,Withdrawal,863.67,2023-03-17
78335,30958,Withdrawal,-414.59,2023-03-18
78336,69564,Withdrawal,-350.28,2023-03-05
78337,14678,Transfer,-564.82,2023-03-20
78338,84434,Deposit,12.65,2023-03-28
78339,23879,Transfer,662.87,2023-03-22
78340,83379,Withdrawal,922.7,2023-03-08
78341,46817,Transfer,-578.03,2023-03-18
78342,3878,Deposit,666.8,2023-03-06
78343,29151,Transfer,-977.78,2023-03-21
78344,65971,Deposit,476.07,2023-03-16
78345,51387,Withdrawal,-249.42,2023-03-08
78346,68887,Withdrawal,80.07,2023-03-06
78347,15078,Deposit,151.93,2023-03-18
78348,42523,Deposit,-204.92,2023-03-21
78349,8714,Deposit,407.27,2023-03-23
78350,89958,Deposit,-917.18,2023-03-07
78351,60342,Deposit,-451.7,2023-03-06
78352,9981,Transfer,691.24,2023-03-29
78353,18332,Transfer,-105.57,2023-03-09
78354,10361,Withdrawal,-220.29,2023-03-15
78355,377,Withdrawal,-576.93,2023-03-01
78356,91192,Transfer,-40.95,2023-03-10
78357,22528,Transfer,951.33,2023-03-10
78358,46131,Withdrawal,-409.22,2023-03-04
78359,58011,Transfer,308.0,2023-03-30
78360,42429,Deposit,-383.68,2023-03-09
78361,56178,Withdrawal,970.63,2023-03-07
78362,29318,Deposit,-63.5,2023-03-05
78363,6753,Withdrawal,28.95,2023-03-08
78364,65578,Deposit,-548.34,2023-03-04
78365,492,Deposit,564.15,2023-03-11
78366,84516,Deposit,-965.33,2023-03-11
78367,29738,Transfer,-613.03,2023-03-12
78368,37498,Deposit,846.85,2023-03-05
78369,19142,Transfer,-369.65,2023-03-03
78370,3114,Withdrawal,197.34,2023-03-18
78371,35269,Deposit,273.43,2023-03-26
78372,63872,Deposit,-558.5,2023-03-27
78373,63367,Deposit,-357.78,2023-03-26
78374,63454,Transfer,338.7,2023-03-15
78375,201,Transfer,-605.8,2023-03-25
78376,44484,Deposit,889.18,2023-03-21
78377,39241,Withdrawal,-458.06,2023-03-21
78378,6710,Deposit,-567.45,2023-03-15
78379,60064,Transfer,-482.34,2023-03-06
78380,38023,Withdrawal,-962.18,2023-03-08
78381,22407,Transfer,252.43,2023-03-31
78382,79286,Deposit,390.18,2023-03-28
78383,64936,Deposit,-54.99,2023-03-28
78384,42777,Deposit,57.81,2023-03-23
78385,21739,Deposit,-555.65,2023-03-25
78386,89038,Transfer,-714.73,2023-03-17
78387,33433,Deposit,-218.67,2023-03-05
78388,16865,Withdrawal,-505.57,2023-03-22
78389,39206,Transfer,-830.59,2023-03-28
78390,52080,Withdrawal,10.55,2023-03-06
78391,15074,Transfer,-524.75,2023-03-03
78392,91325,Withdrawal,-842.81,2023-03-07
78393,79220,Withdrawal,-552.73,2023-03-05
78394,94683,Transfer,-755.29,2023-03-23
78395,128,Transfer,-93.9,2023-03-04
78396,7423,Deposit,942.09,2023-03-04
78397,95523,Transfer,559.24,2023-03-25
78398,700,Deposit,-952.9,2023-03-03
78399,84951,Transfer,860.17,2023-03-07
78400,43185,Transfer,-634.86,2023-03-10
78401,55552,Deposit,-237.19,2023-03-16
78402,81337,Deposit,762.23,2023-03-24
78403,90557,Deposit,-67.91,2023-03-02
78404,62,Transfer,871.89,2023-03-24
78405,19540,Withdrawal,794.59,2023-03-03
78406,68014,Withdrawal,-457.06,2023-03-12
78407,89654,Transfer,-824.31,2023-03-27
78408,6126,Transfer,-15.45,2023-03-08
78409,33589,Deposit,-688.09,2023-03-09
78410,8662,Deposit,668.49,2023-03-15
78411,58532,Withdrawal,-108.57,2023-03-30
78412,23056,Deposit,702.98,2023-03-10
78413,19180,Deposit,-67.72,2023-03-11
78414,4509,Withdrawal,520.64,2023-03-15
78415,88622,Transfer,-798.24,2023-03-11
78416,97536,Transfer,-717.75,2023-03-01
78417,87231,Transfer,600.22,2023-03-10
78418,79292,Deposit,135.62,2023-03-01
78419,51827,Deposit,22.03,2023-03-18
78420,24795,Withdrawal,445.54,2023-03-16
78421,35569,Deposit,922.96,2023-03-07
78422,6614,Withdrawal,-838.12,2023-03-07
78423,67557,Deposit,-574.93,2023-03-19
78424,25890,Transfer,606.52,2023-03-22
78425,38113,Transfer,97.34,2023-03-17
78426,73635,Deposit,451.42,2023-03-22
78427,79103,Withdrawal,-106.09,2023-03-21
78428,49687,Deposit,813.29,2023-03-26
78429,72441,Withdrawal,-175.88,2023-03-08
78430,22831,Withdrawal,168.14,2023-03-30
78431,82598,Withdrawal,-166.09,2023-03-20
78432,6544,Deposit,788.05,2023-03-07
78433,69962,Deposit,823.73,2023-03-09
78434,89098,Withdrawal,116.54,2023-03-13
78435,575,Withdrawal,850.13,2023-03-20
78436,47581,Deposit,-671.7,2023-03-07
78437,70554,Withdrawal,32.3,2023-03-04
78438,74830,Deposit,-471.66,2023-03-24
78439,30602,Deposit,-556.21,2023-03-12
78440,40127,Deposit,525.72,2023-03-19
78441,53685,Deposit,621.0,2023-03-09
78442,16491,Withdrawal,-25.81,2023-03-20
78443,10315,Transfer,-264.28,2023-03-15
78444,15620,Transfer,-172.92,2023-03-18
78445,85204,Deposit,29.0,2023-03-27
78446,99447,Deposit,-240.78,2023-03-24
78447,90608,Transfer,-667.46,2023-03-15
78448,10760,Transfer,-42.18,2023-03-23
78449,47896,Deposit,-853.71,2023-03-06
78450,18988,Withdrawal,-90.95,2023-03-15
78451,43832,Withdrawal,137.45,2023-03-23
78452,69941,Deposit,-484.22,2023-03-07
78453,24924,Deposit,82.88,2023-03-17
78454,26164,Withdrawal,-277.95,2023-03-06
78455,43725,Transfer,-300.32,2023-03-22
78456,42458,Withdrawal,-240.52,2023-03-27
78457,89402,Withdrawal,398.85,2023-03-08
78458,24702,Transfer,767.67,2023-03-11
78459,12313,Deposit,500.88,2023-03-05
78460,61374,Withdrawal,838.58,2023-03-26
78461,27542,Deposit,-20.33,2023-03-16
78462,37275,Transfer,-579.41,2023-03-12
78463,25354,Deposit,-971.83,2023-03-26
78464,12538,Deposit,-941.23,2023-03-18
78465,79782,Withdrawal,738.48,2023-03-16
78466,96257,Deposit,522.37,2023-03-22
78467,1761,Withdrawal,-699.27,2023-03-06
78468,73340,Transfer,750.62,2023-03-14
78469,22569,Transfer,269.66,2023-03-18
78470,77382,Transfer,-450.74,2023-03-17
78471,83479,Deposit,533.89,2023-03-19
78472,71459,Deposit,45.18,2023-03-06
78473,87328,Withdrawal,-14.83,2023-03-05
78474,73816,Deposit,-276.94,2023-03-18
78475,11170,Deposit,174.4,2023-03-17
78476,55958,Withdrawal,-661.85,2023-03-22
78477,28322,Withdrawal,873.9,2023-03-22
78478,62642,Transfer,656.71,2023-03-20
78479,26389,Withdrawal,-812.92,2023-03-11
78480,30578,Deposit,-151.63,2023-03-22
78481,8423,Transfer,-261.63,2023-03-10
78482,8474,Withdrawal,-527.3,2023-03-11
78483,36373,Withdrawal,825.59,2023-03-24
78484,47234,Deposit,283.47,2023-03-04
78485,74380,Withdrawal,445.32,2023-03-06
78486,46913,Deposit,-510.41,2023-03-05
78487,67591,Transfer,727.66,2023-03-25
78488,64825,Transfer,-480.89,2023-03-07
78489,37278,Deposit,370.1,2023-03-27
78490,39188,Transfer,-934.93,2023-03-23
78491,89227,Withdrawal,532.63,2023-03-15
78492,37918,Withdrawal,611.25,2023-03-24
78493,47888,Deposit,-636.58,2023-03-11
78494,6639,Deposit,-20.7,2023-03-16
78495,38601,Transfer,-419.1,2023-03-20
78496,89027,Deposit,-964.26,2023-03-18
78497,73386,Withdrawal,-231.08,2023-03-05
78498,89149,Withdrawal,409.51,2023-03-18
78499,72770,Deposit,-321.63,2023-03-13
78500,10650,Withdrawal,62.47,2023-03-18
78501,43211,Withdrawal,-68.7,2023-03-10
78502,7669,Transfer,795.83,2023-03-01
78503,54465,Withdrawal,985.6,2023-03-04
78504,56323,Deposit,130.09,2023-03-06
78505,48573,Deposit,968.48,2023-03-29
78506,5306,Deposit,488.83,2023-03-28
78507,50092,Transfer,256.69,2023-03-26
78508,21370,Withdrawal,-166.93,2023-03-01
78509,53271,Transfer,69.88,2023-03-02
78510,87200,Withdrawal,-148.19,2023-03-03
78511,42016,Deposit,445.08,2023-03-15
78512,75567,Transfer,-800.77,2023-03-29
78513,80839,Withdrawal,-934.16,2023-03-11
78514,9636,Withdrawal,756.98,2023-03-06
78515,92977,Withdrawal,-393.37,2023-03-28
78516,9367,Deposit,-36.72,2023-03-29
78517,48077,Transfer,-0.42,2023-03-23
78518,98631,Withdrawal,-329.86,2023-03-18
78519,15524,Withdrawal,441.8,2023-03-22
78520,89345,Withdrawal,-190.28,2023-03-04
78521,31468,Withdrawal,720.3,2023-03-08
78522,6173,Transfer,-960.03,2023-03-09
78523,81479,Withdrawal,-582.07,2023-03-07
78524,33829,Deposit,-661.73,2023-03-30
78525,56489,Deposit,-137.75,2023-03-03
78526,47419,Withdrawal,484.9,2023-03-05
78527,12860,Withdrawal,414.8,2023-03-06
78528,71955,Deposit,388.42,2023-03-16
78529,50395,Deposit,554.28,2023-03-08
78530,39,Withdrawal,-535.41,2023-03-08
78531,95832,Deposit,-402.18,2023-03-26
78532,20810,Withdrawal,-616.32,2023-03-11
78533,493,Transfer,513.07,2023-03-04
78534,21467,Transfer,-860.56,2023-03-05
78535,71346,Withdrawal,571.7,2023-03-20
78536,47297,Deposit,494.31,2023-03-23
78537,52714,Deposit,206.55,2023-03-26
78538,78856,Withdrawal,-389.69,2023-03-13
78539,64496,Deposit,211.17,2023-03-13
78540,50633,Withdrawal,-847.05,2023-03-13
78541,1330,Transfer,-138.88,2023-03-08
78542,50205,Transfer,-485.17,2023-03-24
78543,65392,Transfer,648.49,2023-03-07
78544,15393,Transfer,149.03,2023-03-28
78545,76619,Deposit,886.21,2023-03-09
78546,53086,Transfer,-16.58,2023-03-02
78547,70863,Withdrawal,-342.67,2023-03-15
78548,39178,Transfer,-757.14,2023-03-10
78549,5794,Withdrawal,-885.81,2023-03-22
78550,32158,Transfer,-159.04,2023-03-02
78551,13201,Deposit,-203.31,2023-03-06
78552,69766,Deposit,876.38,2023-03-09
78553,49800,Withdrawal,848.63,2023-03-26
78554,25398,Deposit,-940.24,2023-03-08
78555,26968,Deposit,-840.15,2023-03-09
78556,69970,Withdrawal,38.77,2023-03-24
78557,24862,Deposit,-667.94,2023-03-28
78558,54728,Withdrawal,-138.28,2023-03-01
78559,25343,Deposit,17.75,2023-03-07
78560,85146,Transfer,-395.04,2023-03-05
78561,7682,Deposit,887.09,2023-03-16
78562,1169,Withdrawal,-174.72,2023-03-15
78563,36223,Withdrawal,-209.18,2023-03-11
78564,98782,Transfer,64.87,2023-03-31
78565,85933,Transfer,136.24,2023-03-14
78566,64058,Transfer,42.32,2023-03-24
78567,21116,Transfer,301.51,2023-03-18
78568,78755,Deposit,-427.39,2023-03-08
78569,71301,Transfer,505.22,2023-03-10
78570,63365,Deposit,-653.84,2023-03-14
78571,53807,Withdrawal,-49.5,2023-03-17
78572,86220,Transfer,892.03,2023-03-19
78573,7875,Deposit,-137.08,2023-03-25
78574,69940,Deposit,282.9,2023-03-06
78575,84580,Withdrawal,-612.88,2023-03-16
78576,29600,Transfer,-581.66,2023-03-24
78577,68650,Transfer,447.2,2023-03-23
78578,33595,Withdrawal,-455.6,2023-03-31
78579,47005,Deposit,-121.52,2023-03-14
78580,26710,Withdrawal,-108.58,2023-03-13
78581,65081,Transfer,-472.48,2023-03-24
78582,87487,Withdrawal,28.62,2023-03-01
78583,92240,Transfer,-66.92,2023-03-07
78584,40313,Withdrawal,-892.77,2023-03-17
78585,35211,Withdrawal,-418.54,2023-03-31
78586,42462,Deposit,672.3,2023-03-30
78587,1788,Transfer,-188.6,2023-03-01
78588,42819,Withdrawal,627.11,2023-03-07
78589,12697,Withdrawal,738.81,2023-03-11
78590,9018,Deposit,-861.2,2023-03-08
78591,13489,Withdrawal,-337.62,2023-03-21
78592,31160,Transfer,434.89,2023-03-23
78593,55523,Transfer,-666.32,2023-03-14
78594,73632,Withdrawal,-470.38,2023-03-11
78595,31705,Deposit,-5.76,2023-03-16
78596,91128,Transfer,-318.49,2023-03-30
78597,96275,Deposit,-462.17,2023-03-12
78598,68832,Deposit,-241.56,2023-03-06
78599,77003,Deposit,674.52,2023-03-06
78600,89422,Transfer,-292.61,2023-03-14
78601,73135,Deposit,-490.28,2023-03-22
78602,99077,Withdrawal,198.44,2023-03-06
78603,65479,Withdrawal,840.46,2023-03-31
78604,37360,Transfer,-377.18,2023-03-14
78605,8960,Transfer,477.4,2023-03-20
78606,49871,Transfer,-239.77,2023-03-05
78607,40114,Transfer,13.93,2023-03-26
78608,84337,Withdrawal,-206.63,2023-03-31
78609,42850,Transfer,327.89,2023-03-06
78610,37504,Deposit,382.21,2023-03-19
78611,65770,Withdrawal,-19.75,2023-03-21
78612,95477,Deposit,-287.25,2023-03-11
78613,22339,Transfer,130.91,2023-03-20
78614,17531,Withdrawal,445.07,2023-03-20
78615,61383,Deposit,687.67,2023-03-21
78616,17503,Transfer,-175.45,2023-03-01
78617,78366,Deposit,-584.2,2023-03-06
78618,27868,Transfer,-910.76,2023-03-06
78619,58116,Withdrawal,-312.62,2023-03-11
78620,28309,Transfer,-721.81,2023-03-17
78621,57737,Withdrawal,144.45,2023-03-14
78622,37975,Withdrawal,-938.39,2023-03-01
78623,78516,Transfer,-914.57,2023-03-26
78624,40268,Withdrawal,-747.23,2023-03-06
78625,52061,Deposit,-3.91,2023-03-26
78626,23266,Deposit,-124.79,2023-03-16
78627,37217,Transfer,100.99,2023-03-21
78628,20507,Transfer,-840.53,2023-03-27
78629,13354,Withdrawal,957.68,2023-03-12
78630,23952,Deposit,-736.35,2023-03-16
78631,58495,Deposit,-494.79,2023-03-25
78632,26931,Deposit,905.42,2023-03-13
78633,39180,Deposit,534.94,2023-03-21
78634,50937,Transfer,-916.06,2023-03-08
78635,97785,Deposit,-203.41,2023-03-22
78636,27390,Deposit,306.66,2023-03-02
78637,32583,Transfer,551.13,2023-03-05
78638,31936,Deposit,135.03,2023-03-27
78639,31702,Deposit,92.56,2023-03-14
78640,99127,Withdrawal,193.21,2023-03-30
78641,55337,Withdrawal,552.81,2023-03-12
78642,16121,Transfer,-996.93,2023-03-31
78643,92426,Transfer,347.89,2023-03-16
78644,65760,Withdrawal,568.94,2023-03-30
78645,64290,Deposit,-718.49,2023-03-25
78646,38570,Deposit,-89.93,2023-03-30
78647,95346,Deposit,980.47,2023-03-16
78648,66005,Withdrawal,-20.17,2023-03-22
78649,78706,Withdrawal,-522.99,2023-03-24
78650,68884,Transfer,-190.36,2023-03-03
78651,86316,Withdrawal,-773.61,2023-03-06
78652,60760,Withdrawal,-69.38,2023-03-06
78653,93936,Withdrawal,365.24,2023-03-24
78654,246,Deposit,527.43,2023-03-13
78655,5379,Deposit,824.37,2023-03-26
78656,43580,Transfer,-920.64,2023-03-20
78657,58932,Transfer,-578.33,2023-03-20
78658,50633,Deposit,305.24,2023-03-22
78659,43811,Deposit,-190.86,2023-03-25
78660,57782,Withdrawal,-948.55,2023-03-05
78661,87080,Deposit,-2.95,2023-03-02
78662,44722,Withdrawal,-483.23,2023-03-18
78663,37332,Transfer,37.44,2023-03-21
78664,30866,Deposit,-16.07,2023-03-26
78665,48739,Withdrawal,-254.67,2023-03-27
78666,95714,Transfer,-304.68,2023-03-13
78667,7803,Withdrawal,-681.68,2023-03-28
78668,48984,Withdrawal,797.46,2023-03-05
78669,83517,Deposit,173.67,2023-03-25
78670,75661,Withdrawal,-536.47,2023-03-30
78671,81686,Deposit,179.22,2023-03-03
78672,65934,Deposit,-21.92,2023-03-04
78673,22688,Deposit,-562.42,2023-03-30
78674,3832,Withdrawal,-819.26,2023-03-31
78675,20716,Transfer,998.92,2023-03-20
78676,29899,Deposit,674.24,2023-03-28
78677,27255,Transfer,914.45,2023-03-14
78678,56286,Withdrawal,62.32,2023-03-11
78679,21885,Deposit,-377.72,2023-03-14
78680,78432,Transfer,-553.97,2023-03-13
78681,75561,Withdrawal,-987.57,2023-03-28
78682,39781,Deposit,-169.02,2023-03-09
78683,51963,Deposit,-425.95,2023-03-24
78684,1096,Transfer,-741.29,2023-03-28
78685,9707,Withdrawal,485.08,2023-03-18
78686,33308,Transfer,-625.15,2023-03-06
78687,76045,Deposit,-149.65,2023-03-06
78688,87377,Deposit,894.16,2023-03-16
78689,43795,Deposit,877.93,2023-03-07
78690,94055,Deposit,212.59,2023-03-04
78691,84433,Withdrawal,937.55,2023-03-06
78692,44826,Deposit,-18.13,2023-03-21
78693,16232,Deposit,427.62,2023-03-03
78694,19104,Deposit,-421.62,2023-03-09
78695,39113,Deposit,-968.47,2023-03-04
78696,13245,Withdrawal,803.04,2023-03-17
78697,12192,Transfer,-999.18,2023-03-25
78698,82907,Withdrawal,-479.97,2023-03-12
78699,75389,Withdrawal,425.51,2023-03-27
78700,49707,Withdrawal,679.78,2023-03-24
78701,29963,Transfer,878.05,2023-03-24
78702,65886,Transfer,-162.7,2023-03-24
78703,15694,Transfer,207.03,2023-03-15
78704,44809,Deposit,-650.53,2023-03-06
78705,67369,Deposit,835.54,2023-03-02
78706,91226,Withdrawal,699.44,2023-03-30
78707,88448,Transfer,-99.82,2023-03-21
78708,30772,Withdrawal,-694.79,2023-03-05
78709,81954,Transfer,-161.41,2023-03-04
78710,38643,Withdrawal,-228.49,2023-03-09
78711,94323,Deposit,-540.23,2023-03-31
78712,83567,Withdrawal,-432.96,2023-03-27
78713,38670,Deposit,-472.99,2023-03-19
78714,11033,Deposit,815.1,2023-03-26
78715,16734,Deposit,776.41,2023-03-18
78716,97312,Transfer,-502.12,2023-03-15
78717,45729,Deposit,595.67,2023-03-16
78718,7503,Deposit,-34.77,2023-03-02
78719,81336,Transfer,638.13,2023-03-24
78720,54265,Transfer,-833.78,2023-03-01
78721,42083,Withdrawal,-502.53,2023-03-31
78722,98450,Withdrawal,631.52,2023-03-26
78723,27621,Withdrawal,-484.2,2023-03-04
78724,5966,Withdrawal,858.72,2023-03-05
78725,89436,Deposit,423.0,2023-03-04
78726,17650,Transfer,867.28,2023-03-18
78727,64337,Deposit,278.24,2023-03-18
78728,38281,Deposit,-707.86,2023-03-13
78729,77506,Transfer,710.67,2023-03-23
78730,84127,Deposit,-704.28,2023-03-29
78731,83790,Withdrawal,282.94,2023-03-25
78732,48613,Deposit,-484.79,2023-03-08
78733,99289,Deposit,-665.76,2023-03-29
78734,62613,Withdrawal,696.3,2023-03-23
78735,10559,Withdrawal,541.21,2023-03-10
78736,75721,Transfer,363.77,2023-03-12
78737,46739,Deposit,16.97,2023-03-21
78738,22465,Withdrawal,-194.55,2023-03-13
78739,25556,Deposit,710.62,2023-03-13
78740,6994,Deposit,-635.82,2023-03-07
78741,47367,Transfer,-989.47,2023-03-16
78742,20723,Deposit,-643.58,2023-03-16
78743,13610,Deposit,-539.81,2023-03-24
78744,3934,Withdrawal,36.05,2023-03-11
78745,81663,Withdrawal,-444.2,2023-03-10
78746,96373,Withdrawal,838.4,2023-03-15
78747,93147,Deposit,-619.63,2023-03-05
78748,34054,Withdrawal,-927.51,2023-03-09
78749,88642,Withdrawal,789.77,2023-03-13
78750,50007,Transfer,-600.59,2023-03-03
78751,75358,Transfer,-510.91,2023-03-21
78752,42756,Deposit,-79.51,2023-03-02
78753,33418,Withdrawal,-307.58,2023-03-12
78754,46758,Deposit,133.34,2023-03-07
78755,80673,Withdrawal,-347.34,2023-03-04
78756,37979,Withdrawal,-460.18,2023-03-31
78757,46691,Deposit,-812.18,2023-03-12
78758,2932,Deposit,-738.56,2023-03-06
78759,50615,Withdrawal,618.39,2023-03-03
78760,1426,Transfer,-205.28,2023-03-20
78761,20685,Withdrawal,-887.82,2023-03-03
78762,48521,Withdrawal,-294.61,2023-03-04
78763,88707,Transfer,-4.6,2023-03-05
78764,54297,Withdrawal,173.24,2023-03-16
78765,76053,Transfer,-817.5,2023-03-20
78766,80806,Deposit,-42.66,2023-03-17
78767,63375,Transfer,-459.31,2023-03-01
78768,4657,Deposit,247.44,2023-03-21
78769,62008,Withdrawal,-1.39,2023-03-04
78770,69084,Withdrawal,628.11,2023-03-16
78771,9132,Deposit,-383.28,2023-03-11
78772,76673,Deposit,470.16,2023-03-13
78773,39247,Transfer,963.61,2023-03-13
78774,51532,Deposit,-357.73,2023-03-16
78775,78723,Transfer,-741.61,2023-03-09
78776,27430,Transfer,521.83,2023-03-13
78777,85933,Withdrawal,-538.83,2023-03-20
78778,30030,Transfer,451.14,2023-03-24
78779,17885,Transfer,921.18,2023-03-28
78780,78568,Transfer,369.85,2023-03-27
78781,58269,Withdrawal,-263.12,2023-03-25
78782,50944,Withdrawal,989.87,2023-03-26
78783,9385,Withdrawal,826.71,2023-03-18
78784,57085,Withdrawal,-403.93,2023-03-11
78785,64635,Withdrawal,983.0,2023-03-09
78786,32609,Deposit,680.45,2023-03-20
78787,89701,Transfer,-291.62,2023-03-11
78788,22866,Transfer,382.64,2023-03-14
78789,50299,Transfer,666.47,2023-03-15
78790,77032,Deposit,-30.25,2023-03-03
78791,29508,Withdrawal,284.65,2023-03-21
78792,35796,Transfer,-111.98,2023-03-19
78793,11110,Withdrawal,305.41,2023-03-08
78794,70488,Deposit,974.84,2023-03-25
78795,26612,Withdrawal,-775.31,2023-03-28
78796,16276,Transfer,535.25,2023-03-25
78797,52083,Transfer,725.16,2023-03-01
78798,33571,Withdrawal,-644.64,2023-03-14
78799,23082,Withdrawal,-387.09,2023-03-31
78800,74869,Withdrawal,-207.22,2023-03-11
78801,1812,Withdrawal,-560.65,2023-03-21
78802,40763,Transfer,-55.15,2023-03-23
78803,55890,Deposit,-498.98,2023-03-31
78804,37837,Deposit,-660.49,2023-03-17
78805,8398,Withdrawal,-160.04,2023-03-17
78806,11623,Transfer,146.83,2023-03-28
78807,37013,Deposit,-952.81,2023-03-09
78808,90459,Withdrawal,137.85,2023-03-05
78809,46970,Deposit,669.58,2023-03-06
78810,40449,Transfer,148.17,2023-03-12
78811,90635,Withdrawal,927.61,2023-03-18
78812,53972,Deposit,46.68,2023-03-26
78813,41080,Deposit,-224.95,2023-03-18
78814,23014,Deposit,-147.66,2023-03-16
